S000000114	YBL018C	S. cerevisiae	POP8	Processing Of Precursor RNAs	Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; relocalizes to the cytosol in response to hypoxia
S000000115	YBL019W	S. cerevisiae	APN2	APurinic/apyrimidinic eNdonuclease	Class II abasic (AP) endonuclease involved in repair of DNA damage; resolves blocked 3' ends that result from removal of misincorporated nucleotides; homolog of human HAP1 and E. coli exoIII
S000000116	YBL020W	S. cerevisiae	RFT1	Requiring Fifty-Three	Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene
S000000117	YBL021C	S. cerevisiae	HAP3	Heme Activator Protein	Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences contributing to both complex assembly and DNA binding
S000000118	YBL022C	S. cerevisiae	PIM1	Proteolysis In Mitochondria	ATP-dependent Lon protease; involved in degradation of misfolded mitochondrial proteins; required for mitochondrial maintenance and biogenesis; regulates mitochondrial DNA copy number with Mrx6p; subunit of a complex containing Mrx6p, Pet20p, and Mam33p that may regulate mtDNA replication; protease-independent, chaperone-like function in mitochondrial membrane complex assembly; localizes to the mitochondrial matrix
S000000119	YBL023C	S. cerevisiae	MCM2	MiniChromosome Maintenance	Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; relative distribution to the nucleus increases upon DNA replication stress
S000000120	YBL024W	S. cerevisiae	NCL1	NuCLear protein	S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide, causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120
S000000121	YBL025W	S. cerevisiae	RRN10	Regulation of RNA polymerase I	Protein involved in promoting high level transcription of rDNA; subunit of UAF (upstream activation factor) for RNA polymerase I
S000000122	YBL026W	S. cerevisiae	LSM2	Like SM	Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress
S000000123	YBL027W	S. cerevisiae	RPL19B	Ribosomal Protein of the Large subunit	Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth, while the double null mutation is lethal; homologous to mammalian ribosomal protein L19, no bacterial homolog; RPL19B has a paralog, RPL19A, that arose from the whole genome duplication
S000000124	YBL028C	S. cerevisiae	""	""	Protein of unknown function that may interact with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; predicted to be involved in ribosome biogenesis
S000000125	YBL029W	S. cerevisiae	""	""	Non-essential protein of unknown function
S000000126	YBL030C	S. cerevisiae	PET9	PETite	Major ADP/ATP carrier of the mitochondrial inner membrane; exchanges cytosolic ADP for mitochondrially synthesized ATP; also imports heme and ATP; required for viability in many lab strains that carry a sal1 mutation; PET9 has a paralog, AAC3, that arose from the whole genome duplication; human homolog SLC25A4 implicated in progressive external ophthalmoplegia can complement yeast null mutant
S000000127	YBL031W	S. cerevisiae	SHE1	Sensitivity to High Expression	Mitotic spindle protein; interacts with components of the Dam1 (DASH) complex, its effector Sli15p, and microtubule-associated protein Bim1p; also localizes to nuclear microtubules and to the bud neck in a ring-shaped structure; inhibits dynein function
S000000128	YBL032W	S. cerevisiae	HEK2	HEterogeneous nuclear rnp K-like gene	RNA binding protein involved in asymmetric localization of ASH1 mRNA; represses translation of ASH1 mRNA, an effect reversed by Yck1p-dependent phosphoryation; regulates telomere position effect and length; similarity to hnRNP-K
S000000129	YBL033C	S. cerevisiae	RIB1	RIBoflavin biosynthesis	GTP cyclohydrolase II; catalyzes the first step of the riboflavin biosynthesis pathway
S000000130	YBL034C	S. cerevisiae	STU1	Suppressor of TUbulin	Microtubule plus-end-tracking non-motor protein; binds to MTs, stabilizing interpolar MT plus ends, facilitating polymerization of spindle MTs and producing an outward force on spindle poles; required for structural integrity of the mitotic spindle; binds detached kinetochores (KTs) and promotes capture; relocalizes to MTs and stabilizes the spindle once captured KTs reach a spindle pole; localizes to the spindle, spindles poles, and detached KTs; CLASP family member homologous to human CLASP1/2
S000000131	YBL035C	S. cerevisiae	POL12	POLymerase	B subunit of DNA polymerase alpha-primase complex; required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation
S000000132	YBL036C	S. cerevisiae	""	""	Putative non-specific single-domain racemase; based on structural similarity; binds pyridoxal 5'-phosphate; expression of GFP-fusion protein induced in response to the DNA-damaging agent MMS
S000000133	YBL037W	S. cerevisiae	APL3	clathrin Adaptor Protein complex Large chain	Alpha-adaptin; large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport
S000000134	YBL038W	S. cerevisiae	MRPL16	Mitochondrial Ribosomal Protein, Large subunit	Mitochondrial ribosomal protein of the large subunit; homologous to bacterial L16 ribosomal protein; synthetic lethality with hac1 mutation suggests a possible role in synthesis of precursors for protein glycosylation
S000000135	YBL039C	S. cerevisiae	URA7	URAcil requiring	Major CTP synthase isozyme (see also URA8); catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines; involved in phospholipid biosynthesis; capable of forming cytoplasmic filaments termed cytoophidium, especially during conditions of glucose depletion; URA7 has a paralog, URA8, that arose from the whole genome duplication
S000000136	YBL040C	S. cerevisiae	ERD2	Endoplasmic reticulum Retention Defective	HDEL receptor; an integral membrane protein that binds to the HDEL motif in proteins destined for retention in the endoplasmic reticulum; has a role in maintenance of normal levels of ER-resident proteins
S000000137	YBL041W	S. cerevisiae	PRE7	PRoteinase yscE	Beta 6 subunit of the 20S proteasome
S000000138	YBL042C	S. cerevisiae	FUI1	5-FlUorourIdine resistance	High affinity uridine permease, localizes to the plasma membrane; also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine; not involved in uracil transport; relative distribution to the vacuole increases upon DNA replication stress
S000000139	YBL043W	S. cerevisiae	ECM13	ExtraCellular Mutant	Non-essential protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; ECM13 has a paralog, YJR115W, that arose from the whole genome duplication
S000000140	YBL044W	S. cerevisiae	""	""	Putative protein of unknown function; YBL044W is not an essential protein
S000000141	YBL045C	S. cerevisiae	COR1	CORe protein of QH2 cytochrome c reductase	Core subunit of the ubiquinol-cytochrome c reductase complex; the ubiquinol-cytochrome c reductase complex (bc1 complex) is a component of the mitochondrial inner membrane electron transport chain
S000000142	YBL046W	S. cerevisiae	PSY4	Platinum SensitivitY	Regulatory subunit of protein phosphatase PP4; presence of Psy4p in the PP4 complex (along with catalytic subunit Pph3p and Psy2p) is required for dephosphorylation of the histone variant H2AX, but not for dephosphorylation of Rad53p, during recovery from the DNA damage checkpoint; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; required for cisplatin resistance; homolog of mammalian R2
S000000143	YBL047C	S. cerevisiae	EDE1	EH Domains and Endocytosis	Scaffold protein involved in the formation of early endocytic sites; putative regulator of cytokinesis; homo-oligomerization is required for localization to and organization of endocytic sites; functions in autophagy of aberrant clathrin-mediated endocytosis (CME) protein condensates; binds membranes in a ubiquitin-dependent manner; interacts with Cmk2 and functions upstream of CMK2 in regulating non-apoptotic cell death; homolog of mammalian Eps15
S000000144	YBL048W	S. cerevisiae	RRT1	Regulator of rDNA Transcription	Putative protein of unknown function; conserved across S. cerevisiae strains; identified in a screen for mutants with increased levels of rDNA transcription
S000000145	YBL049W	S. cerevisiae	MOH1	""	Protein of unknown function, essential for stationary phase survival; not required for growth on nonfermentable carbon sources; possibly linked with vacuolar transport
S000000146	YBL050W	S. cerevisiae	SEC17	SECretory	Alpha-SNAP cochaperone; SNARE-complex adaptor for Sec18 (NSF) during the disassembly of postfusion cis-SNARE complexes; stimulates the ATPase activity of Sec18p; peripheral membrane protein required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, and autophagy; similar to mammalian alpha-SNAP
S000000147	YBL051C	S. cerevisiae	PIN4	Psi+ INducibility	Protein involved in G2/M phase progression and response to DNA damage; interacts with Rad53p; contains an RNA recognition motif, a nuclear localization signal, and several SQ/TQ cluster domains; hyperphosphorylated in response to DNA damage
S000000148	YBL052C	S. cerevisiae	SAS3	Something About Silencing	Histone acetyltransferase catalytic subunit of NuA3 complex; acetylates histone H3, involved in transcriptional silencing; homolog of the mammalian MOZ proto-oncogene; mutant has aneuploidy tolerance; sas3gcn5 double mutation is lethal
S000000149	YBL053W	S. cerevisiae	""	""	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000000150	YBL054W	S. cerevisiae	TOD6	Twin Of Dot6p	PAC motif binding protein involved in rRNA and ribosome biogenesis; subunit of the RPD3L histone deacetylase complex; Myb-like HTH transcription factor; hypophosphorylated by rapamycin treatment in a Sch9p-dependent manner; activated in stochastic pulses of nuclear localization
S000000151	YBL055C	S. cerevisiae	""	""	3'-->5' exonuclease and endonuclease with a possible role in apoptosis; has similarity to mammalian and C. elegans apoptotic nucleases
S000000152	YBL056W	S. cerevisiae	PTC3	Phosphatase Two C	Type 2C protein phosphatase (PP2C); dephosphorylates Hog1p (see also Ptc2p) to limit maximal kinase activity induced by osmotic stress; dephosphorylates T169 phosphorylated Cdc28p (see also Ptc2p); role in DNA damage checkpoint inactivation; PTC3 has a paralog, PTC2, that arose from the whole genome duplication
S000000153	YBL057C	S. cerevisiae	PTH2	Peptidyl-Trna Hydrolase	One of two mitochondrially-localized peptidyl-tRNA hydrolases; negatively regulates the ubiquitin-proteasome pathway via interactions with ubiquitin-like ubiquitin-associated proteins; dispensable for cell growth; see also PTH1
S000000154	YBL058W	S. cerevisiae	SHP1	Suppressor of High-copy PP1	UBX domain-containing substrate adaptor for Cdc48p; ubiquitin regulatory X domain-containing protein that acts as a substrate recruiting cofactor for Cdc48p; positively regulates Glc7p PPase activity to promote growth and mitotic progression in complex with Cdc48p; ubiquitinated protein interactor involved in ER-associated degradation (ERAD); regulated by nuclear Ub-dependent degradation (INMAD pathway) independent of the Asi and Doa10 complexes; homolog of human p47 (NSFL1C)
